id,date_created,label,meta_info,people_id,type_sensor,x,y,z
10766,"2018-10-19 17:25:34","work, talking, tired",,nastya,magnetometer,-878,-5965,5007
10767,"2018-10-19 17:25:35","work, talking, tired",,nastya,magnetometer,-885,-6010,5018
10768,"2018-10-19 17:25:35","work, talking, tired",,nastya,magnetometer,-898,-5997,5036
10769,"2018-10-19 17:25:36","work, talking, tired",,nastya,magnetometer,-939,-6012,5020
10770,"2018-10-19 17:25:36","work, talking, tired",,nastya,magnetometer,-875,-6029,5017
10771,"2018-10-19 17:25:37","work, talking, tired",,nastya,magnetometer,-874,-6015,5034
10772,"2018-10-19 17:25:37","work, talking, tired",,nastya,magnetometer,-867,-5991,5006
10773,"2018-10-19 17:25:38","work, talking, tired",,nastya,magnetometer,-885,-6031,5028
10774,"2018-10-19 17:25:38","work, talking, tired",,nastya,magnetometer,-907,-5999,4991
10775,"2018-10-19 17:25:39","work, talking, tired",,nastya,magnetometer,-886,-6024,4991
10776,"2018-10-19 17:25:39","work, talking, tired",,nastya,magnetometer,-885,-6016,4992
10777,"2018-10-19 17:25:40","work, talking, tired",,nastya,magnetometer,-894,-6052,4960
10778,"2018-10-19 17:25:40","work, talking, tired",,nastya,magnetometer,-900,-6031,4945
10779,"2018-10-19 17:25:41","work, talking, tired",,nastya,magnetometer,-904,-6007,4930
10780,"2018-10-19 17:25:41","work, talking, tired",,nastya,magnetometer,-876,-6002,4958
10781,"2018-10-19 17:25:43","work, talking, tired",,nastya,magnetometer,-871,-6000,4944
10782,"2018-10-19 17:25:43","work, talking, tired",,nastya,magnetometer,-898,-6016,4974
10783,"2018-10-19 17:25:44","work, talking, tired",,nastya,magnetometer,-896,-6003,4943
10784,"2018-10-19 17:25:44","work, talking, tired",,nastya,magnetometer,-892,-6010,4991
10785,"2018-10-19 17:25:45","work, talking, tired",,nastya,magnetometer,-890,-6025,4983
10786,"2018-10-19 17:25:45","work, talking, tired",,nastya,magnetometer,-869,-5971,4961
10787,"2018-10-19 17:25:46","work, talking, tired",,nastya,magnetometer,-898,-5986,4989
10788,"2018-10-19 17:25:46","work, talking, tired",,nastya,magnetometer,-930,-5999,5005
10789,"2018-10-19 17:25:47","work, talking, tired",,nastya,magnetometer,-939,-6002,4968
10790,"2018-10-19 17:25:47","work, talking, tired",,nastya,magnetometer,-919,-6003,4972
10791,"2018-10-19 17:25:48","work, talking, tired",,nastya,magnetometer,-933,-6018,4982
10792,"2018-10-19 17:25:48","work, talking, tired",,nastya,magnetometer,-901,-5975,4976
10793,"2018-10-19 17:25:49","work, talking, tired",,nastya,magnetometer,-902,-6029,5059
10794,"2018-10-19 17:25:49","work, talking, tired",,nastya,magnetometer,-888,-5977,4995
10795,"2018-10-19 17:25:50","work, talking, tired",,nastya,magnetometer,-908,-6017,4969
